Hotel Name,Title,Text,Date,Rating,Traveller Type
Green Tortoise Hostel - San Francisco,,"We spent 3 days in a private room. The room was clean, small, it was ok. The bathrooms were ok. The staff is friendly.
We liked the atmosphere there and the possibility to hang out in the ballroom. Diner is offered 3 times a week and it was really good. Breakfast is good too.
The location is very convenient. I would definitively recommend this place.",8/1/2016,5,Couple
Green Tortoise Hostel - San Francisco,,"I'm shocked by the overwhelming number of 4-5 star reviews this hostel is getting. I mean, seriously!?This is a very, very average hostel. I stayed in a 4 bed dorm (+ window bed, don't ask me what that is) and it was just fine. Some bathrooms were clean and spacious, while others were too small and dirty. The free breakfast was surprisingly decent and the staff were kind and helpful (for the most part) but having stayed in the Green Tortoise Hostel in Seattle recently, I was expecting something more from this one. As a result, it didn't quite live up to my expectation. I know that I shouldn't compare one hostel to another, but the reason why I decided to try this hostel in the first place was because I had a blast staying in the one in Seattle. That one was a FANTASTIC hostel, 4.5 stars out of 5, but this one... not so much (about 2.5 out of 5.) I also went to this dinner crawl thing and the tour guide was not very nice. It's not the worst hostel I've ever stayed, but I must say I was vastly disappointed. Find some place else if you can.",8/1/2016,3,Solo
Green Tortoise Hostel - San Francisco,,"Loved this hostel! First time staying in a hostel we came for the outside lands music festival! The staff was incredibly friendly and helpful! I asked to change beds so I could be on the bottom bunk and they were more than accommodating.

The free breakfast helped save us some money and guests can change the music in the common area which was fun! Very clean and the bathrooms were nice, although sometimes there was a wait to use the restroom. 

The location is great since it's right in North beach. Walking distance to city lights bookstore. Be sure to grab a sandwich at Molanaries Deli and eat it in Washington Square park! Both which are extremely close. The parking garage they sent us to was friendly and discounted as well.

The staff even emailed me that I left my earrings in the room and sent them back to me! 

Would recommend! Definitely staying here again.",8/1/2016,5,Friends
Green Tortoise Hostel - San Francisco,,"We just finished the Yosemite tour with this company and were due to check in to another hostel later in the day. As we'd just camped for 3 nights and slept on a bus etc we really needed a freshen up and the tour guide offered everyone a day pass to use this hostel (where they drop us off) for $10 each.

For a hostel the facilities are incredible, the breakfast is served in a ballroom with plenty of seating and places to charge your equipment. The breakfast was either self cooked (they supplied eggs and kitchen equipment) or you can use their bagel toaster and choice of toppings (cream cheese, P&J etc). There's also cereal, orange juice and coffee available.

We used their laundry services which is 2 dollars each for wash and dry. They take quarters and there's a change machine in reception.

The showers are perfectly fine with a private toilet, although a little cramped for getting changes in.

Overall for a few hours R&R after a camping trip well worth the $10 - especially when we had about 4 bagels.",8/1/2016,5,Couple
Green Tortoise Hostel - San Francisco,,Location is alright - it's within walking distance to Pier 39 but it is located in the red light district. Often heard drunk people on the streets late at night so might affect you if you're a light sleeper. Always had to wait to use a bathroom as there are only 5 single bathrooms per floor. Included breakfast was pretty average but it was free so can't complain. Staff were great and hostel offered lots of activities and 3 X free dinners a week which helped the budget. Overall would probably still stay again.,7/1/2016,3,Friends
Green Tortoise Hostel - San Francisco,,"When I first walked in here i thought omg what have i booked... but it was an incredible stay!! It is a old building and its not modern at all, after a while i got used to it though and it gave the place a great feel to it. Was nice to be in a not so modern building. The hostel provides great breakfast and free dinners a few nights a week. Had a great time helping cook them. Went out on a thai night with other people staying there. They are great at getting people together! Would defo stay here every time i go San Fran now! Also do some great tours which i new about previous would have loved to have done the Yosemite bus tour!",5/1/2016,5,Friends
Green Tortoise Hostel - San Francisco,,"We arrived at the hostel at approx. 12am, after a very long day of travelling from the UK feat. many delays and glasses of wine. Morale was low. The check in, however, was exceptionally easy, even though we arrived on 4th July and butchered the receptionists' party plans.

We stayed in a 5 bed female dorm which was ideal, although the ladders to the top bunk were somewhat hard to master. It was a quiet and light room with a sink, and their were enough bathrooms - so we never had to queue for the toilets or showers.

The chef is incredible - the free dinner they put on on Friday night was delicious and healthy - and vegan and gluten free, much to my friend's delight. Great free breakfast every morning too (they have a bagel slicer!!).

All in all, we had a great stay here. It seemed like there were fun activities for the party animals among us, but we were too busy to check them out unfortunately. We did however manage to go on one of their recommended wine tours, which was an excellent day out. Would very much stay again and recommend to any travellers!",7/1/2016,5,Friends
Green Tortoise Hostel - San Francisco,,"I don't stay in motels often.. But we had to try save some money!! Green tortoise was one of the cheapest accommodation available and had the best reviews when we had done some research. 

The staff are friendly, the amenities are great!
Beds are clean, comfortable.... 
Pillows are thin-ish. Worth buying a cheap pillow and adding it on top of the one they provide if the one you use at home is bigger! 

Rooms are cleaned every day, bathroom and toilets are clean and although shared, easy to access. 

Washing machines and dryers are easy and not expensive. (There are some times during the day that they are reserved for staff to wash bedsheets etc) 

Free breakfast in the mornings, basic breads and jams etc, fruit, juice. Eggs are available in the kitchen if you want to cook them yourself. Main common area is big and welcoming. 

Lots of exciting things going on in the hostel if you want to join in, but if you're more the quiet type it's easy to enjoy your own company! Not too loud or anything. Met some really nice people in our dorm, some are a bit loud in the morning. But we don't mind too much :) 

Had a great stay! Will stay when we come to San Francisco again!!",7/1/2016,4,Family
Green Tortoise Hostel - San Francisco,,"I was arriving late into San Francisco on a delayed flight and had to relocate to another hostel and was recommended the Green Tortoise. The staff were incredibly helpful and efficient. Despite how quickly accommodation gets filled up in the city, the staff were able to reserve a shared bunk bed room. The facilties were clean and breakfast was free with a large variety of choice. I only stayed one night but from my experience it was a very social hostel. The staff were very friendly and helpful. Will definitely come back again to experience more.",5/1/2016,5,Solo
Green Tortoise Hostel - San Francisco,,"37 yr old solo female traveler. Like to site see and party - perfect location, friendly staff, clean for a hostel, strong wifi signal, plug sockets beside bed, large storage space (bring a padlock), lots of information for trips and local information, great atmosphere, if you want quiet or party it's all available. 
Every night there is something on and free dinners 3 nights a week. 
Would highly recommend. 

Points to note - no hand dryers or towels in bathrooms so you need to take your own towel every time you go to dry your hands, if you are a smoker you need to stand out at the front away from the door on a main road but it's safe enough as its busy, some top bunks are awkward as you need to go over the top of the barrier of the top bunk so would recommend you request a lower bunk. However none of the above would make me lower the rating, just points to note. 
Hope it helps.",7/1/2016,5,Solo
Green Tortoise Hostel - San Francisco,,"We had a great stay at the Green tortoise for 2 nights in a private room. Don't be put off by the comments about ""the long walk"" to the separate building for the private rooms, it's only two blocks away and isn't a hassle at all. When we checked in the lovely lady behind the desk walked us there so we knew where to go and told us the ins and outs of the area!

Free breakfast is always a plus anywhere you stay and they even have free dinner nights and other activities to join in if you're up for meeting people.

Thanks for a great stay!",7/1/2016,4,Couple
Green Tortoise Hostel - San Francisco,,"I cannot say enough positive things about this hostel. My mom (74), my niece (16), and I (43) stayed here for four days in June as part of a three-week trip. I wanted my niece to experience a hostel for the first time, and this was the perfect choice. There were people of every age and background, and while we mostly kept to ourselves, there were plenty of opportunities to meet people. We stayed in a private room for three, and it was clean and comfortable. We did have some mosquitoes, but if it became a huge problem, we would have gotten spray.

The area was centrally located and felt safe even after midnight when I ventured out with my niece. There were some vagrants and the area does have strip clubs, but we never felt threatened. I might not have ventured out alone at that time of night, but that would be true almost anywhere.

The staff at the hotel was incredibly helpful at all hours of the morning and night. I'm giving a shout out to Nessa – she was friendly, informative, and patient. We loved her! Several staff members even helped us mail a very large package home by providing tape, sharpie, scissors, etc...

So, what made this hostel great? I've stayed in many hostels in Europe - some excellent, some awful, and some in-between. This one stood out for the following reasons: 

- They had directions to everything written out in advance on little sheets of paper in the lobby
-You could store food / share food / cook on your own at all hours in the kitchen.
- There were so many bathrooms in the hallway that you never had to wait - and they were kept impeccably clean.
- The staff was so happy to help everyone get to know the city.
- The hostel itself is beautiful – the woodwork in the dining room recalls an earlier, more glamorous age.

I am so glad we stayed here while in San Francisco. I can't imagine having stayed anywhere else.",6/1/2016,Family,
Green Tortoise Hostel - San Francisco,,"Although the rooms and bathrooms are not much, this hostel is actually pretty great. They organize a lot of social events, give free food and drinks, and you can find tips on exploring SF everywhere. They even organize some trips to national parks nearby. Staff is helpful and friendly. 
Rooms are small, but not bad. Beds are comfortable and every bed has a huge locker, so the large suitcase can fit in. Walls are very thin, but I was exhausted from sightseeing, so after two days I could not hear the noise...",6/1/2016,5,Business
Green Tortoise Hostel - San Francisco,,"My experience at this hostel has always been great. Now I will say this, my ability to stay here being a Bay Area local is a major exception, so if you are local, don't expect it to happen for you as well.

I booked the same day I was going to stay (for one night). Tony, who was working desk at the time called me after my online booking was submitted (go through their website to get the better deal, do NOT use a third party as you get service fees) to let me know I could not stay (policy for most hostels). He later called me back before I booked a place else where and he said he made an effort to get me a room. THANK YOU!!! On arrival we were greeted with kindness and put into a room that was better than expected (I felt like we were upgraded, so thank you again). I was in town for the Bernie Rally at Crissy Field, which is why I stayed one night.

My stay was one night, and as expected it was a great time (This is the second time I've been lucky to stay at this place). The rooms are small, but they have several public shared spaces you can hang out, and there is a whole city of things to see! The ball room/dining room/kitchen area is open to socialize. There is a sitting space with computers. They have bikes to rent and usually something fun happening.

This is a no frills style place to stay, but it is cozy and welcoming. Yes the area around looks a little seedy, but in reality I've never experienced any issues (in the two times I've stayed, and other times I've been in the area).

Because this is a party hostel, be aware that the rooms above the ball room have a little sound bleed if they are playing music, or travelers are having a good time. You are welcome to have some drinks in the ball room. No food in your rooms at any time, no exceptions. There is a pizza place near by and a corner store to get snacks or drinks.

Laundry on site is $2 wash and $2 a dry. Several shared bathrooms on all floors. Doors lock at 8pm and you have to ring a bell to be let in (they are very responsive). Desk is open 24 hours a day. The team can answer any questions you have about how to get around the city, what sites you can see and how to get to them. There is bike rental 24 hours for $25 if you are up to it.

All in all, if I could stay here whenever I stay in SF I would, but with the restrictions of local people I consider myself SUPER lucky for the two times I've been here. I have always enjoyed my stay, the people I meet and the things I see. I tell all my out of town friends about this place. Keep being amazing GT Team!",6/1/2016,5,Friends
Green Tortoise Hostel - San Francisco,,"My wife and I stayed for 3 nights and had a blast. We found the place on AirBnB and got a room for a steal, considering San Fran prices.

The central room being an old ballroom with high ceilings was a great place to eat the free breakfast and 3x weekly free dinners. 

The place had a great vibe with staff being very helpful.

Only downside was the parking, but like any accommodation in a large downtown metropolitan area, try not to bring as car as cycling is the best form of transport.

Will definately stay again, whenever we return to San Fran.",6/1/2016,5,Couple
Green Tortoise Hostel - San Francisco,,"The green tortoise is a huge hostel in an old ballroom of some sort, full of character and great crowd, rooms are standard, comfortable and not too noisy, free breakfast which is really good and delicious free dinners 3 times a week, great atmosphere. Bikes can be rented and info for anything from staff available, 24hr access and secure. Location wise its 25 min walk to fishermans wharf, its in the stripclub part of town but didn't feel particularly unsafe at all, would definitely stay here again",5/1/2016,4,Solo
Green Tortoise Hostel - San Francisco,,"I was a little nervous at first to book this hostel because some of the reviews said it was very noisy. We did not find it that way at all. There were always available bathrooms. The mattresses are a little hard. There was a sink inside the room which was great. Location was in Chinatown. Nicely located to a lot of good restaurants. They have an agreement with a parking garage about 8 blocks away-it seemed like a hike, but was only $20 for the night. Breakfast was good and sufficient.",5/1/2016,4,Family
Green Tortoise Hostel - San Francisco,,"This hostel is great. Stayed a week in the 7 bed room. My bed wasn't the best because it is at the window, so it is very noisy. Great common saloon, great breakfast. Helpful and friendly staff with lots of activities in the hostel.",5/1/2016,5,Solo
Green Tortoise Hostel - San Francisco,,"We had a great stay at the Green Tortoise, no complaints. Stayed a couple nights in a private room and in a dorm room, both of which were comfortable. Hostel is in an old building but decorated well, bathrooms are shared and kept clean. I loved the giant common room where they served breakfast every morning. Lot's of activities going on throughout the week and even a couple free dinners. Good location with lots of restaurants nearby and walking distance to many sights. Very friendly and helpful staff! We'll definitely be staying here next time we visit SF!",5/1/2016,5,Friends
Green Tortoise Hostel - San Francisco,,Location couldn't have been better if you've already done the usual tourist things. Excellent way to experience sf. Great dining and bars nearby. Staff was helpful and the place was nice. Super clean too.,6/1/2016,5,Couple
Green Tortoise Hostel - San Francisco,,"Really friendly staff with lots of information, couldn't fault them. This is your typical hostel with loads of rooms and lots of people. We stayed for 6 days in a private room with shared bathroom. No issues with either, the rooms and bathroom areas were always cleaned. They offered a breakfast and free wifi, the rooms even came with movies incase you were staying in or chilling out. There was a rest area and common room, lots of computers etc. No air con in our room and we stayed during a very hot week and the rooms were fine. Temps drop at night and the heat wasn't an issue, fans in the room if thats a problem. The location is lively and has a few clubs and places to eat out, noise could be a problem but we stayed in a back room. Buses are the best way to get around in SF we found, plenty close by.",5/1/2016,3,Couple
Green Tortoise Hostel - San Francisco,,"If you are going to go to a backpackers in San Fran this is the place to go.
Staff were very helpful and very friendly.
Great common room and also did breakfast when we stayed there as well as dinner some nights
Always got things on thru the week.....",5/1/2016,5,Friends
Green Tortoise Hostel - San Francisco,,"We stayed in a twin private room with bunkbed for 4 nights. Accommodation is San Fran is incredibly expensive, and this was the cheapest centrally located hostel we could find. Next time we would go for Air BnB, even if it means being a little less central. 

Pros
1. Location - inbetween Chinatown and Little Italy and well serviced by public transport. 
2. Breakfast/dinner inclusions - very generous breakfast included each morning (fruit, oatmeal, bagels, eggs) and dinners 3 times a wk. 
3. Resources - excellent resources near reception (brochures on things to do, directions on how to visit key tourist attractions) and reception willingness to help with anything from hiring a bike to airport shuttle. Also lots of activities offered from group dinners to pub crawls 
4. Large communal area- has a massive ballroom style communal area connected to the kitchen, and used for breakfast/dinners and open most of the time for people to sit in

Cons
1. Steep stairs, and lots of them - don't stay hear if you're not comfortable lugging luggage up and down
2. Cleanliness - place is very old. It is kept as clean as practicable, but really needs a full reno and refresh. Bunk beds rock when you climb up them to second level, sheets and towels are very old, bathrooms are quite grotty, and the whole place has a weird smell to it. General level of hygiene and cleanliness in kitchen needs improvement - whole cutlery set needs replacing, as does chairs and tables. 
3. Noise - we could hear the aircon from the adjacent pub when in our room. It is apparently turned on when sporting events are being shown on TV, and turned off around 9-10pm when the games finish. It was very noisy, and we complained to reception who were initially unresponsive and just gave us ear plugs. We complained again, and mgmt. was much more accommodating and transferred rooms for us. This was indicative of our experience with reception - the majority were delightful and very helpful (inc mgmt.) however this was overshadowed by a couple of unfriendly and curt people who clearly didn't give a stuff. One had music blring from her computer as we were trying to speak with her - very unprofessional.",5/1/2016,3,Family
Green Tortoise Hostel - San Francisco,,"This is a great hostel. The building is impressive and they have used the old ballroom really well as a breakfast/dining/social room. The breakfast is good and the free dinners are pretty cool and tasty. The rooms aren't huge, but they're nice and for a hostel of that size, remarkably clean. There are computers for internet as the wifi is a bit dodgy. The staff are really helpful. I liked the area and could reasonably walk to most places (which was handy, because I couldn't quite get a handle on the transport. The hostel is also right near CityLights Bookstore for literature fans. It is also surprisingly quiet for a large hostel. I enjoyed my stay - it was all very San-Fran.

The restaurant tour was a bit of a low light - it was super cheap, but quite possibly a tour of the 3 worst restaurants in North Beach - I would give it a miss unless you're going for the social element.",12/1/2015,5,Solo
Green Tortoise Hostel - San Francisco,,Stayed here as I was travelling around America and it was brilliant. Rooms were basic but had everything you needed. There was a little sink in the room. The bathrooms are down the hall along with a shower area which I never had to que for. Breakfast was simple but tasty and there was ample seating. The hostel is very big but there was no disturbance at night. Reception staff were helpful and friendly. The hostel is in an excellent location. I would definitely return to this hostel if I was to travel to San Francisco again.,8/1/2015,4,Friends
Green Tortoise Hostel - San Francisco,,"Our stay was really great so far. The staff is nice and very helpful.
They offer bike rentals and have a discount for parking in the area. There's always some kind of event planned for the evening, so if you don't know what to do, you just have to hang out in the lobby... ;)",4/1/2016,5,Couple
Green Tortoise Hostel - San Francisco,,"This hostel was excellent, best of all - the beds!! It was like sleeping on a cloud! Even though the hostel itself is very big and therefore a lot of people, it was very nice and quiet. The staff were very friendly and very helpful when I got in quite late. 

I only stayed one night but for that one night I was very happy and felt at home!",3/1/2016,5,Solo
Green Tortoise Hostel - San Francisco,,"We really enjoyed our stay at the green tortoise. All the staff were very friendly and helpful, there were good events in including free dinners three nights a week, free breakfast and activities in the evenings. It is in a very central location and the staff are helpful with suggesting things to do. We stayed in the annex building which was great for couples and a bit of quiet",3/1/2016,5,Couple
Green Tortoise Hostel - San Francisco,,"The entire place is kind of creepy. Reception seems to tolerate your presence, but not actually care about your business. Small rooms with just a sink. To use the bathroom you need to walk down the hall and crawl into a restroom disguised as a closet. I guess I would stay here again if I had no other options..",7/1/2015,3,Solo
Green Tortoise Hostel - San Francisco,,Me and my fella stayed here twice on our trip. We stayed in both private and dorm rooms. Both were clean and comfortable. On our last night the second time we got to stay in a special room called the Birds Nest. Staff all lovely and helpful. The hostel serves an excellent free breakfast and also offers free dinner 3 times a week which is great if people are on a budget.,1/1/2016,5,Couple
Green Tortoise Hostel - San Francisco,,"I stayed in the Green Tortoise in 2013 and when I came back to SF in 2015 I couldn't imagine staying anywhere else.

The staff are very friendly and helpful. The rooms are comfortable - there are bunk beds, with giant lockable storage under the beds and girls only dorms are available. 

Help yourself breakfast is included with bagels, porridge and fruit. There is even dinner included a few days a week, and you can join in with the cooking, which is a good way to meet people if you are travelling on your own.

The only reason I cannot give the Green Tortoise a 5/5 are the bathrooms. There are shared bathrooms - around 5 per floor, but the toilet and showers are in one room, so in the morning it can be hard to find somewhere for a comfort stop / just to brush your teeth as people are using the showers.",8/1/2015,4,Solo
Green Tortoise Hostel - San Francisco,,"Had an amazing warm, comfortable, stay in the Green Tortoise hostel. I stayed in a small house around the corner couldn't have been more perfect. A lovely view on the balcony, clean and modern kitchen. But still welcome to access the main hostel l stayed for 2 days waiting to hop on the Green Tortoise adventure trip to New Orleans Mardi Gras.",2/1/2016,5,Solo
Green Tortoise Hostel - San Francisco,,If you're looking for a place to stay and love travelling and others that love travelling then this is the place to be!! The people that coke through this place is awesome met so many great people and the location is terrific!! They put on a Superbowl tailgate party and too us to a bar to watch it which was awesome!! Highly recommend and a great price!,2/1/2016,5,Friends
Green Tortoise Hostel - San Francisco,,"I stayed in a private room - it was small but had everything I needed since I was barely in the room anyway. Location was perfect and in walking distance to Chinatown, Little Italy, North Beach, the Financial District, and other neighborhoods in San Francisco. The immediate area of North Beach is great if you're looking for plenty of cafes, restaurants, and places to go out at night. It was also very close to Fisherman's Wharf, Lombard St., and other tourist attractions. Definitely recommended for budget travelers!",2/1/2016,4,Friends
Green Tortoise Hostel - San Francisco,,"Green Tortoise has a great vibe. Clean rooms and bathrooms, very friendly staff and an excellent social area. Good if you don't want a sterile place to stay. It's also 2 minutes away from City Lights Bookstore, which is wonderful.",1/1/2016,5,Solo
Green Tortoise Hostel - San Francisco,,"Not the best location, but is a great cheap hostel and we still managed to get around, although our group don't mind walking but others might.

Fairly nice rooms and had some form of dinner or entertainment each night. The free breakfast was good too.",12/1/2015,5,Friends
Green Tortoise Hostel - San Francisco,,"After a great stay in a dorm in 2012, we returned and tried out the private rooms which are in a separate building a couple of blocks away. The building is nice, with small but comfortable rooms and a good kitchen. 

However, the building is incredibly noisy. We slept with ear plugs in and still got repeatedly woken up. Our room was at the front between the metal gate on the front door which slammed shut on anytime someone went in or out, and the kitchen, with people watching movies on their laptop til the early hours. 
We stayed ten nights and left exhausted. We had specifically asked for a quiet room when booking as we were staying so long, and I appreciate that's not always possible, but think we got the loudest room possible next to the front gate. 

Another issue is the bathrooms. There are 3 bathrooms containing 2 showers for the building (I think ten bedrooms), but one of the showers had a broken handle which meant it was impossible to use without getting repeatedly blasted with freezing and then boiling water. Noone seemed bothered to fix it. There were also a lot of ants in the bathroom...

On the plus side, the hostel itself is a fabulous building and the staff are super friendly. The free evening meals 3 times a week are brilliant. 

I'd stay again but only for a couple of days maximum and in a different room.",12/1/2015,3,Couple
Green Tortoise Hostel - San Francisco,,"This was the second time I stayed at the Green Tortoise, but the first time in a private room. Everyone says the private rooms are in a separate building and I knew this but I wasn't prepared for how far away the building is. It didn't bother us when we didn't have bags, just be prepared its about two blocks away. The breakfast is the best hostel breakfast I have ever had. The view from the private rooms is unreal. Everything is super clean and the bed was like a cloud. The ballroom is a great place to meet people and there is something going on every night. HIGHLY RECOMMEND.",12/1/2015,5,Couple
Green Tortoise Hostel - San Francisco,,"Excellent location! There's a tram stop just down the street, and within easy walking distance to good cheap restaurants. We got a private twin room, and it was just big enough for 2. Only tiny drawback was the bed. Super hard, like sleeping on a wooden board. But that was it. Best part about the room was the sink. Made a big difference!!! Bathrooms were clean. Breakfast was basic but very good. WIFI was fast. Staff were some of the best I've ever met, really knew their stuff, and totally in tune with young travelers. No curfew, and the area is pretty safe. Never felt threatened, even at night. Towels for rent ($1) and you can buy laundry detergent at the front desk to use in the guest laundry. No local residents are allowed to stay at the hostel, strictly for travelers. You will be asked for a passport or driver's licence to verify this upon checking in. All in all, I highly recommend!!!",5/1/2015,4,Friends
Green Tortoise Hostel - San Francisco,,"First of all, the staff are super friendly and informative, and waive fees at the drop of a hat. They organise several free activities for guests, and provide plenty of free food, too. The bathrooms are plentiful and basic toiletries are supplied.",9/1/2015,4,Solo
Green Tortoise Hostel - San Francisco,,Super fun and social without being crazy. Very friendly staff. Not too expensive. Great location right near little Italy and China town. Comfy beds with lots of leg room if you are tall. Very nice social room with huge windows all around.,12/1/2015,5,Friends
Green Tortoise Hostel - San Francisco,,"Everything was perfect. Breakfasts were amazing! Bathrooms were clean, as were the rooms. Everything smelt of weed though which was kinda gross, especially the lounge. And also the wifi only works in the lounge which was lame since they said it worked throughout and was also very choppy in the lounge at times. But other than that it was awesome!",12/1/2015,4,Friends
Green Tortoise Hostel - San Francisco,,"This was my first time staying in a hostel (SFran DT hotel prices are crazy) and I really enjoyed it. 
Stayed in a private room in the main building- everything is very clean.
I met people from all over , had some good conversations, and felt at home here. 
For someone traveling solo, this is a great choice in SF. I am 40 and felt very comfortable.

Thanks GT!",11/1/2015,5,Solo
Green Tortoise Hostel - San Francisco,,"I checked in Friday November 13th. There are a bunch of good stuff I'll review about this hostel.
You can't beat the location and price, the hostel is located right on Broadway and Kearny, it is within walking distance to bars, restaurants, it is within walking distance to Chinatown, and I mean; that is a huge avenue of Chinese businesses and stuff, very cool, it is located in a very very safe area. You can also walk to the piers from there. Transportation is very easy to find, I wasn't driving so I didn't have a problem at all moving around. The hostel staff is super nice and very attentive, they answered all my questions and were definitely knowledgeable. WIFI is complimentary, the also have computer available in case that you need to browse the internet. I called the hostel that same Friday and spoke to Fiona, she was very attentive and very nice over the phone and as well as in person, which of course made me feel I was going to the right place since the beginning. Dan, Fiona, Ness?, Ben, (and I can't remember the other gal) super super nice people. The building has no elevators, so if you're carrying a lot of luggage keep in mind you gotta go upstairs to get to the lobby. The hostel is (in general) kept very clean and neat, they offer dorms and private rooms. I was in a dorm, a 3 bed bunk, super nice individuals from all over the world. The bed bunks have lockers at the bottom where you can keep your stuff locked, the front desk sells the locks for $5, or you can bring your own. I was in the 3rd floor. Very quite, the beds are very comfortable. The bathroom is shared, in my floor there were 5 bathrooms I think, I had no problem at all with that. They don't offer towels complimentary; you either bring yours or rent them at the front desk for $1. The hostel also has a huge ""hang out"" area located in the lobby that has tables and chairs, that's where the kitchen is located as well, they have a bunch of cooking pots, cooking utensils, everything that you'd need to prepare your own food, believe me; that was so convenience. There're grocery stores near by, wholefoods, safeway. This lobby area also have a pool table, and of course it is free, for you to get the balls and the poles you'd need to see the front desk because they hold your key while you're playing. This area also have a Foosball table, what a fun time! The hostel offers complimentary breakfast in the morning for free, don't expect anything fancy tho, the 3 nights I was there the served bagels, marmalade, butter, cream cheese, fruits, coffee, oatmeal, coffee, eggs; however with the eggs you gotta prepare them yourself. The kitchen area also have those commercial fridges where you can safely keep your food. One of the nights I was there they had live music playing, it was a great experience. There's a bar downstairs and they do something called ""beer pong championship"" or something like that haha; very nice activity to do and meet new people, I was traveling solo and ended up making very good friends. Overall, would I stay here again? YESSSSSSS, would I recommend the hostel to other people? YESSSSSSSSS, I made a lot of research before booking, and all the reviews I saw about other hostels in SFO were terrible, this hostel had amazing reviews, and now I can tell why, I think it was the greatest choice to stay there. Book with them directly and you'll get the best price. I will definitely stay here next time I come back.",11/1/2015,5,Solo
Green Tortoise Hostel - San Francisco,,"Great location next to Chinatown, and you can walk to the pier. Comfortable beds, nice breakfast, great people, great atmosphere! Be prepared to make friends and attend their nightly activities too! I would recommend this to everyone and anyone!",10/1/2015,5,Solo
Green Tortoise Hostel - San Francisco,,"Stayed here with another girl in late October in one of the private rooms as we weren't too sure about dorm rooms. The private rooms were in another building a couple of streets away and had a balcony with a beautiful view of bay bridge and the financial district. Honestly feel like we couldn't have picked a better place location wise - although it is near the red light district I felt very safe here and it's very well connected to get a taxi/bus or even walk to other areas easily. The hostel itself was great, clean and full of friendly & VERY helpful staff who offer no end of advice and suggestions. Breakfast is included which consists of bagels, fruit and eggs which you make yourself. Really wish we had stayed in the dorm rooms as they seemed more social but the hostel gives you plenty of opportunities to socialise with people through their daily events. Will definitely stay here again when I come back to San Francisco - thanks for a lovely stay :) 

Ps, I would suggest using the shuttle bus company they work with to get you there from the airport as it's only 10 dollars (without tip) and really convenient. Can't remember the name now but we found details on their website and just phoned the company when we got to SFO - dead easy:)",10/1/2015,5,Friends
Green Tortoise Hostel - San Francisco,,"The decor of Green Tortoise is striking, the colourful carpets, and huge common area.

The staff are friendly and helpful, probably the friendliest staff I have ever found at a hostel. The breakfasts are good - bagels/Toast/Cereal/eggs/fruit. There are free dinners three times a week - I only had one while I was there a vegetable curry and it was good. 

I stayed in a four bedroom female dorm. It was a decent size with plenty of storage under each bed and each bed had it's own light and electrical outlet. wifi was free and fast.

The only issue is that sometimes the bathrooms are all in use - around 9am... maybe choose when you have your showers. 

The location is great - plenty of character!",10/1/2015,5,Solo
Green Tortoise Hostel - San Francisco,,"This hostel had me from the moment I walked in! It is so hip and fun with quirky decor and super friendly staff. My room was fantastic! I stayed in a private room and it was quiet, and had a mirror and lots of power points. My bed was big and really comfortable! 
The bathrooms were a wonderful surprise for me- they are not ""dorm"" style bathrooms. Each floor has five INDIVIDUAL bathrooms with a shower, toilet, sink, and mirror! 
The location is fantastic! Set in the heart of Little Italy, it is quaint during the day, and lively at night. There are lots of strip clubs around, so I was a little concerned at the beginning. But I felt so safe even late at night because the streets were busy and well lit. 
Free Breakfast and wifi- all in all a great stay! Remember to bring earplugs!",10/1/2015,5,Solo
Green Tortoise Hostel - San Francisco,,"Maybe I just lucked out and had the time of my life because my fellow travelers were an exceptional bunch, but I imagine my experience was not exceptional, and the staff is extraordinary. So easy to be ""a part of"" when everyone is so kind. I stayed a week and became friends with more people than I can name, both staff and travelers. Special shout out to Hillary, Michael, and all the German pool sharks.
Scott Jones
Ft. Worth, Texas",10/1/2015,5,Friends
Green Tortoise Hostel - San Francisco,,"Stayed in this hostel with 15 other travellers I met whilst travelling California. We were able to stay in a room together (for five people) and our friends where close by. The staff was very helpful; had maps on hand and gave us every detail we needed to know. The location was great, not too far from the centre. The rooms where always clean and had plenty of storage. Would highly recommend!!!!",7/1/2015,5,Friends
Green Tortoise Hostel - San Francisco,,"This hostel is well located of you are a newby to the city. Walking distance to many attractions, bars, rest. The staff at reception very helpful. Breakfast is pretty decent considering that is free. Large variation of food. Even eggs that you have to cook yourself but it's cool.

The staff at kitchen are kind of strict and it seems that they are really telling you off when you do something wrong but it's funny as they were not native English speakers(Italian, Chinese).

Room nothing special but again you are staying in a hostel you can't expect the Ritz Carlton",10/1/2015,5,Solo
Green Tortoise Hostel - San Francisco,,"Great location, right in the middle of the action in North Beach. Public transport close by and walking distance to Fishermans Wharf and Union Square (decent walk mind you) Free breakfast was fresh and delicious and all facilities were clean. Staff not that friendly but having visited San Francisco before, I didn't need much help or direction. Would definitely stay again.",9/1/2015,4,Friends
Green Tortoise Hostel - San Francisco,,"There are limited choices for hostels in San Fran. This one is the place to be as far as I'm aware. It's the one that's most people seem to talk about and it satisfies all the criteria that you want from a hostel, cleanliness, social, fair value, good location. It doesn't excel at any of these either in my opinion but it does that all quite well.",9/1/2015,4,Couple
